question,question_ids,answer,answer_ids
@.@ 40 in 10 innings with,"[43, 25, 43, 204, 1738, 272, 204, 696, 22692, 335]", cie,46196
" approaches had been made to Switzerland, India ","[9456, 618, 650, 1021, 271, 16742, 204, 23, 3742, 204]", txt,59612
= = Impact on later tours = ,"[40, 204, 40, 14854, 313, 2185, 13814, 204, 40, 204]", Bon,7321
 Council ( he was its first chairman ),"[5185, 204, 19, 332, 398, 701, 772, 17686, 204, 20]",otypes,18072
= = Third quarter = = ,"[40, 204, 40, 13839, 5273, 204, 40, 204, 40, 204]",inia,45067
 ) + 3 Cl2 (,"[204, 20, 204, 22, 204, 30, 1156, 29, 204, 19]",/></,13956
"atton visited Philippines, China, Japan ","[47553, 9261, 15562, 204, 23, 3603, 204, 23, 4086, 204]", Trans,3553
 : Alone in Her Field and Mary Kittred,"[204, 37, 44419, 272, 2783, 9191, 273, 5530, 53634, 440]",Kat,37167
 received the American Film Institute's Life Achievement,"[3245, 248, 2281, 10274, 5502, 204, 18, 94, 4880, 41133]", Lung,36644
" Lithuanian polity, and as a critic","[31044, 8183, 715, 56353, 204, 23, 273, 345, 241, 7517]", orph,26062
 = = Ratings = = ,"[204, 40, 204, 40, 36473, 204, 40, 204, 40, 204]",Psych,34603
"1965, as the Bay State '","[3954, 32, 204, 23, 345, 248, 5680, 2683, 204, 18]", bulletin,45795
 also recorded in the Pipe rolls from the reign of,"[614, 7831, 272, 248, 35594, 16884, 427, 248, 19274, 275]", symptom,23822
= = Collision and fire = ,"[40, 204, 40, 7515, 1478, 273, 2858, 204, 40, 204]",Addr,41002
— and for the administration and training of the Milit,"[791, 273, 312, 248, 6354, 273, 2555, 275, 248, 42086]", infect,6063
 value of the coins close to their face value ,"[1881, 275, 248, 12774, 2469, 271, 525, 1936, 1881, 204]",Dol,60246
", the Prakrti ( nature )","[23, 248, 13023, 25134, 5732, 204, 19, 3415, 204, 20]", Trial,23365
 a press release by WWE in late @-,"[241, 2091, 3586, 431, 36620, 272, 3297, 204, 43, 24]",Sadly,42797
 before the Cretaceous – Paleogene extinction,"[996, 248, 319, 1131, 44735, 204, 600, 31215, 18701, 36870]",asers,31729
" – credited as "" album'tester","[204, 600, 26459, 345, 204, 13, 5026, 204, 18, 38895]", Xavier,40811
" information on MLS team names, see the individual","[1150, 313, 31874, 1255, 4495, 204, 23, 760, 248, 1872]",Overall,18298
 Chapel of Saint Isidore = =,"[26399, 275, 10481, 1482, 300, 376, 204, 40, 204, 40]",thane,37290
iecek claims that the Dumas is haunted by,"[29326, 86, 5603, 325, 248, 30410, 277, 304, 33541, 431]", Herm,19436
ius Gogarty. Hawks cast Virginia Walker,"[4962, 401, 468, 36371, 204, 25, 43556, 4522, 8246, 16126]",énd,49172
s Representative Council and 128 seats of the new,"[94, 25037, 5185, 273, 204, 9811, 10628, 275, 248, 627]",CHECK,34710
" campaign boasted "" The new Talbot Tagora","[3942, 1117, 10936, 204, 13, 390, 627, 62221, 10973, 3511]", exempt,20586
 NY 17 in Southfields. The highway,"[6577, 204, 1392, 272, 2993, 19152, 204, 25, 390, 17212]", facil,35318
".S., such as Blue Öyster","[25, 62, 25, 204, 23, 963, 345, 5721, 17642, 21504]",Ws,52047
 Inside vs. outside interpretations = = ,"[18102, 4893, 25, 2835, 33163, 204, 40, 204, 40, 204]",ining,1326
= = = Central nervous system =,"[40, 204, 40, 204, 40, 6253, 10886, 1092, 204, 40]",imation,13428
heim was packed with 14 battalions commanded,"[13073, 398, 11018, 335, 204, 1279, 9606, 268, 482, 32642]",instead,48251
= = = Glucose = ,"[40, 204, 40, 204, 40, 39318, 632, 204, 40, 204]",iç,15246
iors in the East Kent Basketball League. Her,"[7336, 272, 248, 4704, 10611, 25747, 7036, 204, 25, 2783]", Hein,32536
 = = Secretary of Labor = ,"[204, 40, 204, 40, 10383, 275, 9920, 204, 40, 204]", Spears,52515
 the leaf. The leaves lack petioles,"[248, 11876, 204, 25, 390, 5646, 3795, 3703, 84, 4994]", boiled,33482
 MiG @-@ 9 ),"[11384, 50, 204, 43, 24, 43, 204, 36, 204, 20]", Robbie,45106
= = Aum = = ,"[40, 204, 40, 317, 381, 204, 40, 204, 40, 204]", Tears,50958
" dietary allergens are responsible, mouth ulcers usually develop","[16696, 53897, 362, 4762, 204, 23, 4885, 53658, 2767, 1128]", meanwhile,27971
 west by Cannard's Grave Road,"[9158, 431, 12970, 435, 204, 18, 94, 7971, 298, 5341]", yeux,25876
" Opeth. Three days later, on","[7751, 728, 204, 25, 9004, 1522, 2185, 204, 23, 313]", Man,1676
 = = Feeding = = ,"[204, 40, 204, 40, 57031, 204, 40, 204, 40, 204]", narc,25557
 bird lice ( Myrsidea spp,"[6002, 53294, 204, 19, 1814, 93, 1846, 76, 247, 364]", Attendance,63250
 wearing enemy uniforms or civilian clothes behind enemy lines can,"[6605, 9532, 34522, 379, 23459, 6932, 2614, 9532, 4261, 418]",�,3361
= = Diving procedure = = ,"[40, 204, 40, 63201, 6891, 204, 40, 204, 40, 204]", Kosten,35149
 = = = Return to politics ,"[204, 40, 204, 40, 204, 40, 8717, 271, 8353, 204]", Yosh,53116
 German army celebrated the victory and demonstrated its might with,"[6438, 9950, 14374, 248, 9071, 273, 11433, 701, 1295, 335]",connection,21955
 = = = Delaying action ,"[204, 40, 204, 40, 204, 40, 4205, 20990, 2696, 204]", Archae,39919
 that its history and natural beauty would attract the public,"[325, 701, 2488, 273, 2616, 5841, 631, 4097, 248, 1202]", termes,52596
" discovery of water vapor, carbon dioxide,","[12070, 275, 1391, 24548, 204, 23, 7151, 24988, 204, 23]",ommun,28211
 and houses the Sydney registry of the High Court of,"[273, 7888, 248, 13684, 24367, 275, 248, 3132, 4941, 275]",orious,13293
 = = = Style = ,"[204, 40, 204, 40, 204, 40, 12652, 204, 40, 204]", thorough,8218
 yard. Texas quarterback James Brown completed 14,"[10485, 204, 25, 5186, 20124, 4826, 6301, 5326, 204, 1279]", Recently,23196
 the State Education Department and accredited by the Middle States,"[248, 2683, 5448, 3966, 273, 23828, 431, 248, 8705, 2941]",ologique,31982
 = = Merchandise = =,"[204, 40, 204, 40, 37585, 16177, 204, 40, 204, 40]",+/,56475
 but little more was done until 1608 ,"[480, 1278, 520, 398, 1782, 1725, 204, 9042, 35, 204]", Tyson,45346
 = = Lumber = =,"[204, 40, 204, 40, 393, 3805, 204, 40, 204, 40]",pron,48263
" truncated, to end at Hillsdale ","[48149, 522, 204, 23, 271, 991, 388, 13629, 15616, 204]", Fusion,32911
" in a friendly match against Nottingham Forest, but","[272, 241, 6350, 3185, 1542, 42788, 11156, 204, 23, 480]",~,105
ardari's 2008 address to,"[435, 2150, 204, 18, 94, 204, 853, 35, 2312, 271]",ikum,51107
", Mississippi, Missouri, North Carolina","[204, 23, 16437, 204, 23, 15428, 204, 23, 3082, 8253]",>>>,19613
 = = = Accolades ,"[204, 40, 204, 40, 204, 40, 3129, 315, 2370, 204]", Pear,13457
" loudspeaker setup. For example, two","[8800, 61652, 8915, 204, 25, 1133, 1945, 204, 23, 847]", fís,35841
 = Luchas de Apuestas record ,"[204, 40, 393, 718, 277, 336, 7422, 39451, 2081, 204]",GG,23984
 = = = Origins as A Property,"[204, 40, 204, 40, 204, 40, 55701, 345, 317, 11796]", Rider,44620
"ing. "" As a competitor at the","[263, 204, 25, 204, 13, 1130, 241, 25271, 388, 248]",nak,49283
"s Design. Chronicle Books, 199","[94, 4262, 204, 25, 39437, 10558, 204, 23, 204, 1840]", jours,20569
" home games, during the three stars of the","[1081, 2106, 204, 23, 1365, 248, 1373, 6631, 275, 248]",996,53592
 is too faint to be detected with current instruments ,"[304, 892, 20707, 271, 314, 14954, 335, 1539, 11948, 204]", apprehend,60765
= = Central Powers = = ,"[40, 204, 40, 6253, 32235, 204, 40, 204, 40, 204]", Mig,18378
 = = Order of battle = ,"[204, 40, 204, 40, 8059, 275, 6201, 204, 40, 204]", Wall,6918
", exhibited significant deterioration. After conducting the","[204, 23, 26367, 2589, 40178, 204, 25, 2539, 17266, 248]",Exper,14174
 Earth and slightly larger than Neptune. Neptune or,"[6490, 273, 5725, 4840, 661, 55342, 204, 25, 55342, 379]",undo,10347
 51 to DD @-@ 56,"[204, 6559, 271, 34200, 204, 43, 24, 43, 204, 5499]",吗,24137
 = Capon Lake Whipple Truss Bridge,"[204, 40, 4963, 245, 6215, 882, 40690, 1330, 1141, 12346]", bub,10790
" Tyler "" Telle "" Smith of The","[21089, 204, 13, 301, 3177, 204, 13, 6220, 275, 390]", advertising,7052
 consisting of Odontaspis and Carcharias,"[17618, 275, 13617, 669, 5492, 259, 273, 319, 975, 26952]", né,14494
" programme Your Hundred Best Tunes, Bells across","[9032, 2085, 60112, 3655, 301, 9317, 204, 23, 64687, 1993]", insides,61510
", a fermion needs to be rotated ","[204, 23, 241, 19752, 280, 1850, 271, 314, 51269, 204]", TJ,47550
. Rob Owen of the Pittsburgh Post @-,"[25, 5157, 30787, 275, 248, 19356, 3612, 204, 43, 24]", Tail,28471
 = = Usage in media = ,"[204, 40, 204, 40, 37450, 272, 2398, 204, 40, 204]", stir,10480
" Maurice aimed then, relying on his superior army","[41196, 11667, 832, 204, 23, 22194, 313, 545, 8975, 9950]",ismo,8105
". Armstrong, was published in 2005","[25, 29793, 204, 23, 398, 4002, 272, 204, 853, 32]", ancestry,46524
"'s successor, Jimmy Carter, opened","[18, 94, 30713, 204, 23, 18893, 17534, 204, 23, 5177]", pé,32041
 the show. Michael Moran of The Times and,"[248, 1049, 204, 25, 5493, 59859, 275, 390, 6683, 273]", disreg,27063
 the Big Show. Heyman stated that should,"[248, 5083, 6243, 204, 25, 707, 22382, 6293, 325, 808]", Independent,17955
 inclusion of a football and a TRFC logo ,"[14756, 275, 241, 6130, 273, 241, 9877, 8078, 9167, 204]",ietà,58451
OT title holder. Tracy sings his song to,"[2741, 4120, 15647, 204, 25, 32497, 35891, 545, 3172, 271]",orno,11203
" short distance later, US 206 merges","[1866, 5405, 2185, 204, 23, 1571, 204, 21924, 4072, 2771]", artists,6517
�theling's will. Immediately,"[212, 1410, 1366, 204, 18, 94, 451, 204, 25, 40326]", unic,28934
" brick retort, built in 1924","[13842, 848, 386, 204, 23, 3426, 272, 204, 6182, 31]", tumour,55605
 Baptist Anglican Church is an active Anglican church located between,"[21037, 55811, 5222, 304, 267, 4109, 55811, 4731, 3890, 1192]", pronounce,37760
". In addition, several of the scenes were","[25, 529, 1594, 204, 23, 1988, 275, 248, 10463, 646]", surround,4779
 a preference to be sensitive to the subjects of his,"[241, 15299, 271, 314, 8979, 271, 248, 9523, 275, 545]", cumulative,31607
 taking part in a new reality television programme in London,"[2290, 622, 272, 241, 627, 4783, 8203, 9032, 272, 4414]", ceux,22188
 @-@ to @-@ day,"[204, 43, 24, 43, 271, 204, 43, 24, 43, 1002]",Opens,60777
 and splash in the pool as Solange works the,"[273, 25348, 272, 248, 5001, 345, 5364, 863, 2027, 248]", Electron,60462
 @-@ time All @-@,"[204, 43, 24, 43, 601, 1495, 204, 43, 24, 43]","’,",8058
 the physics of formation of sea ice ( if,"[248, 15832, 275, 9962, 275, 5426, 5481, 204, 19, 565]",Mig,44172
 The younger Henry was now Earl of Lancaster –,"[390, 7804, 9566, 398, 849, 25738, 275, 38418, 204, 600]", Bellev,44406
" and Steven Banks, and was directed by Alan","[273, 13099, 22265, 204, 23, 273, 398, 9009, 431, 17458]",afil,14229
" are done feeding, but have been known to","[362, 1782, 13213, 204, 23, 480, 413, 650, 2245, 271]", chair,5749
" for nesting space. In particular, ants","[312, 48851, 2151, 204, 25, 529, 2057, 204, 23, 35651]", accredited,23828
 public morale. The initiative included the promotion of,"[1202, 33122, 204, 25, 390, 10577, 3345, 248, 11365, 275]", prevail,41173
 = = Scandal at the Fresco,"[204, 40, 204, 40, 1537, 13195, 388, 248, 31393, 1512]",gd,27867
" November 2010, Japan mobile phone version","[3895, 204, 626, 27, 204, 23, 4086, 3660, 2742, 2684]", diseases,8584
isons and arms depots throughout its territory on ,"[12924, 273, 5927, 1215, 1698, 3151, 701, 12421, 313, 204]", lesbian,25625
126 @-@ foot ( 38,"[17414, 204, 43, 24, 43, 2772, 204, 19, 204, 3491]",Blend,64520
 of Naples. When transports were finally allowed to,"[275, 41876, 204, 25, 1699, 47948, 646, 3854, 4217, 271]", Shops,41230
 give Wales the win. In 1932,"[1444, 15273, 248, 1596, 204, 25, 529, 204, 6128, 29]", Illegal,34825
 60 recorded vascular plant species native to the island,"[204, 1938, 7831, 25534, 3293, 6114, 7863, 271, 248, 7498]",MC,9175
" to the Wexford County Airport, Bus ","[271, 248, 60030, 4219, 3402, 11246, 204, 23, 13806, 204]", Kinder,17273
 Kelvim Escobar ). He,"[19406, 97, 306, 13493, 60271, 204, 20, 204, 25, 707]",Eat,49272
5 ITV programme The Gunpowder Plot :,"[32, 64169, 9032, 390, 16825, 9815, 969, 40196, 204, 37]",atche,35452
" the creation of the Hallie Ford Museum,","[248, 6876, 275, 248, 4976, 396, 9745, 7189, 204, 23]", Cayman,61609
 flame. Orderic went on to claim that,"[18988, 204, 25, 8059, 276, 2129, 313, 271, 2472, 325]",comb,23111
" Sea. In 96 BCE, the","[9519, 204, 25, 529, 204, 9756, 55847, 204, 23, 248]",ovi,26775
 to appear in travelling costume and to turn his eyes,"[271, 2301, 272, 17085, 19072, 273, 271, 1411, 545, 2446]", steam,13007
 down from 1 @.@ 64,"[901, 427, 204, 28, 204, 43, 25, 43, 204, 3306]", res,560
" the interior will cool less efficiently, which may","[248, 7862, 451, 3042, 1499, 12919, 204, 23, 585, 724]", keer,50841
= = = Widespread reproduction and imitation,"[40, 204, 40, 204, 40, 367, 14933, 25211, 273, 47414]", CHA,56666
", which also calls for landscape improvements to the area","[23, 585, 614, 5217, 312, 8873, 10421, 271, 248, 1766]", trainer,19236
 deviant. Views on homosexuality and LGBT rights,"[1612, 3693, 204, 25, 20457, 313, 37441, 273, 16367, 3673]",571,46147
 scientific historian. Despite suffering from serious visual impairment,"[6963, 29711, 204, 25, 10744, 8237, 427, 3238, 5388, 30087]",belief,32305
 in a quest for efficiency lead to large numbers of,"[272, 241, 1240, 312, 7091, 1210, 271, 1902, 4169, 275]",Tell,20631
 compared with its nationwide support of 23 @,"[4354, 335, 701, 16875, 1164, 275, 204, 1871, 204, 43]", limitation,22546
" of gold coins, iron spear heads and a","[275, 3589, 12774, 204, 23, 6657, 30490, 8630, 273, 241]",âtre,51299
 A study published in 1982 suggested that standard,"[317, 2220, 4002, 272, 204, 2747, 29, 7477, 325, 3304]",喜欢,50235
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", piuttosto,62630
"cert ( 1963 ),","[16937, 204, 19, 204, 3954, 30, 204, 20, 204, 23]",oice,1737
 1610 – 26 = ,"[204, 19248, 27, 204, 600, 204, 2126, 204, 40, 204]",可,6488
"1990, when the Kuomintang","[1840, 27, 204, 23, 635, 248, 34997, 279, 602, 642]",ikel,19601
" of the race, becoming quickly tired.","[275, 248, 4475, 204, 23, 5519, 2976, 8874, 204, 25]", graphic,12690
" Royal Governor, Lord Dunmore, left","[8829, 13726, 204, 23, 4967, 19063, 3587, 204, 23, 1786]", Kenn,11427
 and water to athletic bands or cleaning practice rooms ,"[273, 1391, 271, 18344, 12320, 379, 6071, 3100, 6113, 204]",avior,16329
 complex and supramammillary nucleus. The,"[3591, 273, 57487, 311, 2789, 25996, 41025, 204, 25, 390]", mouse,11232
", including Barbados, Dominica, and","[23, 1497, 63974, 204, 23, 14511, 2039, 204, 23, 273]", Lynch,27062
"1779, and when the Boulton","[17468, 36, 204, 23, 273, 635, 248, 341, 5900, 1294]",anzen,44273
" generic term in Australia, ruled that such alleged","[10621, 1650, 272, 5403, 204, 23, 17310, 325, 963, 14084]", Axel,57924
 a codename given to a German counter @,"[241, 14855, 10296, 2132, 271, 241, 6438, 4940, 204, 43]",voorbeeld,44206
" Lee Marvin vs. Derek Jeter "" is","[7986, 48767, 4893, 25, 28583, 462, 2083, 204, 13, 304]", Spam,51248
 52 all date to the Late and Terminal Classic,"[204, 6265, 455, 2831, 271, 248, 21614, 273, 30604, 13130]",ions,482
" moves towns, and makes dead men speak ","[8638, 14380, 204, 23, 273, 1798, 3617, 1658, 2910, 204]", stip,23659
 on the evolution of extreme specialisation. Its,"[313, 248, 9359, 275, 8653, 1733, 4444, 204, 25, 6054]",angen,32481
 1795 by the French Revolutionary government.,"[204, 14824, 32, 431, 248, 5063, 49935, 2183, 204, 25]", compares,30880
" Northern Marianas Islands, and later the storm","[10536, 33832, 277, 17059, 204, 23, 273, 2185, 248, 7695]", follows,6774
"100 million renovation, Tyson refused to refer to","[1425, 2261, 21998, 204, 23, 45346, 11941, 271, 4059, 271]", Presentation,31892
"5, and the New Jersey Senate on the","[32, 204, 23, 273, 248, 1184, 9779, 9638, 313, 248]",unicip,9168
@.@ 0 km / h ,"[43, 25, 43, 204, 27, 8027, 204, 26, 278, 204]",养,46741
" gave Keeler a few small presents, and","[3416, 2602, 5902, 241, 1218, 1385, 9308, 204, 23, 273]",agem,24495
 which were almost identical with the ideal composition for explosive,"[585, 646, 2376, 12840, 335, 248, 4748, 11949, 312, 27165]",insi,12068
", including the difficult method of plunge @","[204, 23, 1497, 248, 2490, 2082, 275, 34990, 204, 43]", Patrol,33934
 themes in Angelou's autobiographies ,"[11277, 272, 13020, 254, 204, 18, 94, 38719, 32048, 204]", entities,14754
" of July in at least 40 years,","[275, 3313, 272, 388, 1931, 204, 1738, 909, 204, 23]",ensky,51675
"( roughly US $ 46 @,","[19, 12238, 1571, 204, 15, 204, 4559, 204, 43, 23]",uring,966
" Joe South, became very popular at the time","[7114, 2993, 204, 23, 3569, 829, 2637, 388, 248, 601]",败,30879
 over all his old shows featuring Sideshow Bob,"[648, 455, 545, 1442, 3021, 9567, 302, 1910, 4773, 9151]", migrant,39434
"K ) tyrosine kinase inhibitors, new","[54, 204, 20, 1073, 59718, 44363, 29933, 204, 23, 627]", predators,37513
"binism in this particular specimen, since the","[10638, 1189, 272, 414, 2057, 38548, 204, 23, 1428, 248]", pid,45512
 Schumacher's relatively cold public persona ,"[2519, 64372, 204, 18, 94, 6976, 4134, 1202, 16265, 204]", gel,8781
" version of "" Suddenly "", the","[2684, 275, 204, 13, 33381, 204, 13, 204, 23, 248]",rings,58956
" Elizabeth, and repeats his father's","[11262, 204, 23, 273, 44163, 545, 3685, 204, 18, 94]", intro,24060
", he is determined to not only adopt his father","[23, 332, 304, 6636, 271, 416, 736, 5406, 545, 3685]", regular,3000
 in front of them at all times. The,"[272, 2365, 275, 612, 388, 455, 1762, 204, 25, 390]",tober,29949
" be more sinned against than sinning,","[314, 520, 247, 14092, 1542, 661, 5126, 741, 204, 23]", Knox,31640
"orphic, meaning that males and females had","[13040, 276, 204, 23, 4113, 325, 14702, 273, 15688, 618]", VPN,15617
 combined printed text and images in an adaptation of The,"[6725, 10143, 2288, 273, 4260, 272, 267, 19885, 275, 390]",�,61247
"ānam brahma "" - ""","[13006, 7687, 4569, 16752, 204, 13, 204, 24, 204, 13]",${,7970
" of the Wica ', it is","[275, 248, 367, 2039, 204, 18, 204, 23, 334, 304]", blend,10502
ista ). The match started off with,"[5486, 204, 20, 204, 25, 390, 3185, 2075, 597, 335]",Practice,46164
= = Pre @-@ 192,"[40, 204, 40, 3326, 204, 43, 24, 43, 204, 6182]",oden,44689
uniac priory during Rufus'reign,"[369, 7964, 2235, 675, 1365, 54070, 359, 204, 18, 19274]", indic,4930
 damage totals. Classification and intensity values will be,"[4233, 42477, 204, 25, 39185, 273, 14062, 4184, 451, 314]",REAT,23081
" life if possible, or from skins.","[1063, 565, 1777, 204, 23, 379, 427, 31257, 204, 25]",Dar,29557
