question,question_ids,answer,answer_ids
the middle of the 17th century tactical doctrine focused more on dis,"[278, 7256, 310, 278, 29871, 29896, 29955, 386, 6462, 28476, 936, 22542, 21309, 901, 373, 766]",Nat,19259
"feet ( 18 m ) in length . Frank McCoy , chair","[6900, 313, 29871, 29896, 29947, 286, 1723, 297, 3309, 869, 4976, 4052, 7967, 29891, 1919, 11774]",human,26029
"were available for public viewing . In early March , the team was invited to","[892, 3625, 363, 970, 1776, 292, 869, 512, 4688, 4779, 1919, 278, 3815, 471, 23610, 304]",decor,10200
2012 Carlos Fuentes International Prize for Literary Creation in the,"[29906, 29900, 29896, 29906, 10815, 11871, 5326, 4623, 20604, 363, 5449, 653, 6760, 362, 297, 278]",comand,20112
"for a month , Clippard transferred back to Mitchell in order to gradu","[363, 263, 4098, 1919, 315, 492, 407, 538, 18440, 1250, 304, 26676, 297, 1797, 304, 10591]",lek,28508
". This resulted in a physical separation between the two collections , the museum collection remained","[869, 910, 20601, 297, 263, 9128, 23683, 1546, 278, 1023, 16250, 1919, 278, 19133, 4333, 9488]",пе,2100
wavelength is short in comparison to the part then a lumped element,"[281, 6447, 1477, 338, 3273, 297, 10230, 304, 278, 760, 769, 263, 301, 3427, 287, 1543]",DATE,20231
the foundation of a Portuguese Empire that would stretch from the Americas to the Far,"[278, 22778, 310, 263, 25519, 13378, 393, 723, 16116, 515, 278, 2163, 5070, 304, 278, 8413]",però,12110
"astic sequence to justify their rule , possibly linked to a break in the dyn","[6288, 5665, 304, 26922, 1009, 5751, 1919, 10075, 9024, 304, 263, 2867, 297, 278, 270, 948]",cera,23322
more equitable ... had the Supreme Court relied on the Eighth Amend,"[901, 1592, 8270, 2023, 750, 278, 22569, 9245, 337, 2957, 373, 278, 382, 18919, 1913, 355]",Architecture,28333
"As days pass , Jack begins to interfere with the writers ' work ,","[1094, 3841, 1209, 1919, 5457, 16410, 304, 1006, 29888, 406, 411, 278, 23550, 525, 664, 1919]",都,30769
2012 NBA Draft . Brewster entered the 20,"[29906, 29900, 29896, 29906, 21517, 360, 4154, 869, 350, 3973, 2475, 7802, 278, 29871, 29906, 29900]",ässt,29171
"Following promotion to lieutenant general , he was made Commander @-@ in @-","[12206, 22360, 304, 25097, 2498, 1919, 540, 471, 1754, 27317, 732, 29899, 29992, 297, 732, 29899]",Private,12230
"@-@ nine years ( Herodotus , ii . 157","[732, 29899, 29992, 14183, 2440, 313, 2439, 25475, 375, 1919, 13607, 869, 29871, 29896, 29945, 29955]",selects,27778
with folic acid and a 3 to 6 @-@ month course,"[411, 900, 293, 22193, 322, 263, 29871, 29941, 304, 29871, 29953, 732, 29899, 29992, 4098, 3236]",Sm,12636
"and athletic , possessing jade @-@ green eyes and brilliant red","[322, 28563, 293, 1919, 22592, 292, 432, 1943, 732, 29899, 29992, 7933, 5076, 322, 27592, 2654]",Audiod,12479
"not released as a single were "" Speed Demon "" and "" Just Good Fri","[451, 5492, 408, 263, 2323, 892, 376, 24839, 4432, 265, 376, 322, 376, 3387, 7197, 11169]",Станов,17835
47 wickets at an average of 18 @.@ ,"[29871, 29946, 29955, 281, 860, 1691, 472, 385, 6588, 310, 29871, 29896, 29947, 732, 21240, 29871]",Elements,18868
"of the topmen , and the severe punishment of the rest of the sail","[310, 278, 2246, 1527, 1919, 322, 278, 22261, 6035, 18310, 310, 278, 1791, 310, 278, 14892]",Category,17943
"his hair had recently been cropped short for a TV role . Saying ,","[670, 11315, 750, 10325, 1063, 8182, 2986, 3273, 363, 263, 5648, 6297, 869, 14891, 292, 1919]",Just,3387
"in the adjacent village of Homer , US 11 and NY 4","[297, 278, 20114, 5720, 310, 379, 12392, 1919, 3148, 29871, 29896, 29896, 322, 23526, 29871, 29946]",Phil,5241
= = = = Trial of the Abbotsbury men = = = =,"[353, 353, 353, 353, 8602, 284, 310, 278, 13896, 1862, 11059, 1757, 353, 353, 353, 353]",Phil,5241
to retain the title . Michaels and Ramon then faced each other at,"[304, 11551, 278, 3611, 869, 3375, 29874, 1379, 322, 8292, 265, 769, 20050, 1269, 916, 472]",Committee,12930
a converted church in West Didsbury houses the Didsbury Mosque and,"[263, 11543, 6586, 297, 3122, 360, 4841, 11059, 12955, 278, 360, 4841, 11059, 6630, 802, 322]",Running,27795
"1970 ) , which contained references to schizophrenia","[29871, 29896, 29929, 29955, 29900, 1723, 1919, 607, 11122, 9282, 304, 1364, 466, 459, 13608, 423]",eri,13613
"by approximately 2 @,@ 000 men and women , and","[491, 14235, 29871, 29906, 732, 29892, 29992, 29871, 29900, 29900, 29900, 1757, 322, 5866, 1919, 322]",кино,20750
". Bean has also been influential on later series , such as The World","[29889, 1522, 273, 756, 884, 1063, 7112, 2556, 373, 2678, 3652, 1919, 1316, 408, 450, 2787]",seed,26776
 = = = = 1988 presidential campaign = = =,"[29871, 353, 353, 353, 353, 29871, 29896, 29929, 29947, 29947, 6673, 616, 11531, 353, 353, 353]",Callback,10717
""" was ranked 126th , while "" Tonight 's the","[376, 471, 26642, 29871, 29896, 29906, 29953, 386, 1919, 1550, 376, 17812, 523, 525, 29879, 278]",spirits,26829
The full set of solutions to Apollonius ' problem can be found by,"[450, 2989, 731, 310, 6851, 304, 6225, 3028, 265, 2482, 525, 1108, 508, 367, 1476, 491]",area,4038
"ets around a pulsar , PSR B1257 + ","[1691, 2820, 263, 282, 7273, 279, 1919, 11323, 29934, 350, 29896, 29906, 29945, 29955, 718, 29871]",regard,4880
"in 2003 , Andrew Harrison in Blender described the album as","[297, 29871, 29906, 29900, 29900, 29941, 1919, 11571, 26954, 297, 3164, 1581, 5439, 278, 3769, 408]",]$,9341
"Upon learning of the limitation , Gilbert reminisced about the file size of","[19956, 6509, 310, 278, 29485, 1919, 23657, 1083, 262, 275, 1133, 1048, 278, 934, 2159, 310]",by,491
"ama "" at London 's Royal Albert Hall , surrounded by the media and thousands","[3304, 376, 472, 4517, 525, 29879, 7021, 10537, 6573, 1919, 22047, 491, 278, 5745, 322, 17202]",partir,8019
"although the number of bezants varied between seven , eleven and sixteen ( the","[5998, 278, 1353, 310, 11151, 1934, 23821, 1546, 9881, 1919, 28121, 322, 4832, 9404, 313, 278]",selection,21731
", the guns could hit targets out to 19 @,@ 9","[1919, 278, 18788, 1033, 7124, 22525, 714, 304, 29871, 29896, 29929, 732, 29892, 29992, 29871, 29929]",кол,28168
"Euonymeia concentrate 500 metres ( 1 @,@","[16430, 29266, 423, 10484, 10492, 29871, 29945, 29900, 29900, 17963, 313, 29871, 29896, 732, 29892, 29992]",кол,28168
", 127 @.@ 42 t ( 125","[1919, 29871, 29896, 29906, 29955, 732, 21240, 29871, 29946, 29906, 260, 313, 29871, 29896, 29906, 29945]",特,31141
"er - Padriac "" Padlock "" Kerin , will.i.","[261, 448, 18011, 374, 562, 376, 18011, 908, 376, 12693, 262, 1919, 674, 29889, 29875, 29889]",ften,15535
"'s an All @-@ American . "" Brown finished the regular season with","[525, 29879, 385, 2178, 732, 29899, 29992, 3082, 869, 376, 9817, 7743, 278, 4943, 4259, 411]",ften,15535
"atory at this time was the development of the cyclotron , and McMill","[7606, 472, 445, 931, 471, 278, 5849, 310, 278, 24502, 327, 1617, 1919, 322, 4052, 19169]",compiling,22520
Staten Island was built to haul materials to construct the Outerbridge Cross,"[624, 2579, 7935, 471, 4240, 304, 447, 352, 17279, 304, 3386, 278, 4451, 261, 18419, 11189]",lst,20155
the Manor was used as the location for Uppercross in the BBC production Pers,"[278, 2315, 272, 471, 1304, 408, 278, 4423, 363, 24929, 19128, 297, 278, 14129, 5802, 9034]",容,31294
"effects in reducing anxiety symptoms and tremor , they have sometimes been used","[9545, 297, 27668, 14919, 21549, 25828, 4835, 322, 14586, 272, 1919, 896, 505, 6041, 1063, 1304]",uper,14805
". As part of government policy , the Nazis seized houses , shops ,","[869, 1094, 760, 310, 5874, 8898, 1919, 278, 11409, 275, 25291, 12955, 1919, 528, 3554, 1919]",flower,28149
"his new "" bhabhi , "" or sister @-@ in @-","[670, 716, 376, 289, 7308, 2918, 1919, 376, 470, 9883, 732, 29899, 29992, 297, 732, 29899]",後,31220
"acidic grass moor , known locally as white grass . There are areas of","[22193, 293, 17455, 2730, 272, 1919, 2998, 12430, 408, 4796, 17455, 869, 1670, 526, 10161, 310]",ruguay,21876
umnus whose career embodies the call to duty in Wilson 's famous,"[1227, 375, 5069, 6413, 7232, 397, 583, 278, 1246, 304, 13360, 297, 13015, 525, 29879, 13834]",delivery,28289
scandal sheet – worthy events . After the death of celebrated Paramount actor Wal,"[885, 24258, 9869, 785, 24717, 4959, 869, 2860, 278, 4892, 310, 26301, 12662, 792, 11339, 5260]",fal,18263
"parameters to one control , such as the mod wheel , a control pedal ,","[4128, 304, 697, 2761, 1919, 1316, 408, 278, 878, 18875, 1919, 263, 2761, 8939, 284, 1919]",sulla,12615
town of Caen was a D @-@ Day objective for the British ,"[4726, 310, 9243, 264, 471, 263, 360, 732, 29899, 29992, 8373, 12091, 363, 278, 4908, 29871]",ega,2442
"February 2006 , the proposed interstate compact had been introduced in","[6339, 29871, 29906, 29900, 29900, 29953, 1919, 278, 7972, 1006, 3859, 11071, 750, 1063, 9129, 297]",issen,13119
passed over the Torres Islands and came within 65 km ( 4,"[4502, 975, 278, 4794, 690, 17839, 322, 2996, 2629, 29871, 29953, 29945, 2383, 313, 29871, 29946]",[{,19660
", the Sun Yat Sen Villa ( now Sun Yat Sen Nanyang","[1919, 278, 8991, 612, 271, 5811, 14439, 313, 1286, 8991, 612, 271, 5811, 405, 1384, 574]",communes,11984
Lorraine McFly because she had acted opposite Stoltz in The Wild,"[10980, 12096, 4052, 29943, 368, 1363, 1183, 750, 27320, 11564, 624, 14339, 29920, 297, 450, 11821]",gef,21831
"fantastically insignificant reasons "" . In a 199","[13568, 579, 1711, 1663, 647, 928, 424, 9590, 376, 869, 512, 263, 29871, 29896, 29929, 29929]",Comput,11796
"comfortably by Notts County , losing 4 – 1 at Goodison","[13016, 2197, 491, 2216, 1372, 5127, 1919, 19035, 29871, 29946, 785, 29871, 29896, 472, 7197, 2285]",TABLE,21009
while he immerses himself in the culture of the towns and states he vis,"[1550, 540, 5198, 414, 267, 3654, 297, 278, 9257, 310, 278, 20248, 322, 5922, 540, 1998]",ówn,10973
( * * Appointed for a 3 @-@ year term by,"[313, 334, 334, 2401, 2461, 287, 363, 263, 29871, 29941, 732, 29899, 29992, 1629, 1840, 491]",EU,19007
"under the "" Megadeth "" name : "" if anybody else 's name","[1090, 278, 376, 13727, 328, 621, 376, 1024, 584, 376, 565, 16357, 1683, 525, 29879, 1024]",Kir,5201
contain the semantic structure of predication : a structure that predicates a,"[1712, 278, 28837, 3829, 310, 4450, 293, 362, 584, 263, 3829, 393, 4450, 293, 1078, 263]",gan,9581
Shadrin after 21 seconds . The last ten minutes saw two goals,"[1383, 7887, 262, 1156, 29871, 29906, 29896, 6923, 869, 450, 1833, 3006, 6233, 4446, 1023, 14433]",番,31982
and the series began its broadcast run on 31 May 201,"[322, 278, 3652, 4689, 967, 12672, 1065, 373, 29871, 29941, 29896, 2610, 29871, 29906, 29900, 29896]",вен,12638
March : SCO admits HP / SCO Unix alliance is now,"[4779, 584, 317, 3217, 7336, 1169, 379, 29925, 847, 317, 3217, 26663, 394, 13036, 338, 1286]",zn,3749
ulates abroad may carry out the preliminary paperwork for a same @,"[352, 1078, 28177, 1122, 8677, 714, 278, 758, 2576, 3821, 5650, 1287, 363, 263, 1021, 732]",entially,9247
"Gabon to achieve total independence , for this would precipitate it irreparably","[9899, 265, 304, 6176, 3001, 21820, 1919, 363, 445, 723, 25720, 10388, 372, 19950, 862, 2197]",apsed,28170
"master of Clifton College who was once described as "" something of a the","[6207, 310, 2233, 361, 880, 6346, 1058, 471, 2748, 5439, 408, 376, 1554, 310, 263, 278]",Domain,28460
elected to remain with the Astros organization where he allowed 26 earned runs,"[11467, 304, 3933, 411, 278, 10186, 1883, 13013, 988, 540, 6068, 29871, 29906, 29953, 20591, 6057]",volont,24792
a rotating captaincy ( the others being Doug Lidster and Dan Qu,"[263, 5731, 1218, 15315, 1270, 313, 278, 4045, 1641, 13215, 365, 333, 2475, 322, 3951, 751]",Universal,21536
"ing circle , whose area is the difference in areas between the enclosing circle","[292, 8607, 1919, 5069, 4038, 338, 278, 4328, 297, 10161, 1546, 278, 427, 11291, 292, 8607]",alc,10747
Ships and Seamanship in the Ancient World . JHU,"[1383, 4512, 322, 922, 314, 550, 4034, 297, 278, 530, 15566, 2787, 869, 435, 29950, 29965]",Lok,26469
"the first time since 1899 , he was selected for the Gent","[278, 937, 931, 1951, 29871, 29896, 29947, 29929, 29929, 1919, 540, 471, 4629, 363, 278, 20655]",ERROR,11432
he — / a miscanthus bud ! [ 1680,"[354, 813, 847, 263, 3984, 3068, 386, 375, 8619, 1738, 518, 29871, 29896, 29953, 29947, 29900]",occident,17543
"head basketball coach , Bo Ryan , was chosen to be the head coach for the","[2343, 20305, 11182, 1919, 1952, 20916, 1919, 471, 10434, 304, 367, 278, 2343, 11182, 363, 278]",occident,17543
s Satellite Award for original song in a motion picture . According to Del Pal,"[29879, 12178, 20911, 7526, 363, 2441, 4823, 297, 263, 10884, 7623, 869, 7579, 304, 5556, 3793]",меся,29706
accident . A further 20 U class locomotives were built in 1,"[11423, 869, 319, 4340, 29871, 29906, 29900, 501, 770, 26351, 3145, 892, 4240, 297, 29871, 29896]",Мі,17621
"own life . Five days later , promotional photos for the album by photograph","[1914, 2834, 869, 22853, 3841, 2678, 1919, 2504, 327, 1848, 20612, 363, 278, 3769, 491, 17739]",salv,24754
at @-@ bats ) batting average . In the final All @,"[472, 732, 29899, 29992, 289, 1446, 1723, 8957, 292, 6588, 869, 512, 278, 2186, 2178, 732]",teacher,15703
arises in the last analysis from the posing of yes @-@ no,"[564, 4637, 297, 278, 1833, 7418, 515, 278, 926, 292, 310, 4874, 732, 29899, 29992, 694]",FL,10536
 By selectively feeding on nearby fruit trees and then defecating or,"[29871, 2648, 1831, 3598, 8343, 292, 373, 20810, 15774, 10697, 322, 769, 822, 687, 1218, 470]",entrepr,23440
" Details adapted from the liner notes of "" Love Is a Camera "" '","[29871, 25577, 23430, 515, 278, 301, 4983, 11486, 310, 376, 8155, 1317, 263, 24321, 376, 525]",nag,17995
", through the Great Barrier Reef Marine Park Authority to ensure that it","[1919, 1549, 278, 7027, 2261, 4336, 830, 1389, 15929, 4815, 13361, 537, 304, 9801, 393, 372]",winner,19576
within 10 nmi ( 19 km ; 12 mi,"[2629, 29871, 29896, 29900, 302, 2460, 313, 29871, 29896, 29929, 2383, 2056, 29871, 29896, 29906, 3737]",MIN,16173
"after the personal union between Moldavia and its southern neighbor Wallachia , effect","[1156, 278, 7333, 9833, 1546, 27140, 12751, 322, 967, 14841, 12307, 5260, 433, 20508, 1919, 2779]",Meg,13727
"Company ) , and the North Philadelphia subway station on SEPTA 's","[6938, 1723, 1919, 322, 278, 4644, 18292, 1014, 1582, 5073, 373, 3725, 29925, 6040, 525, 29879]",Wer,8398
"immortal , and that Morphy wanted to keep the negotiations with Sta","[5198, 441, 284, 1919, 322, 393, 3879, 11461, 5131, 304, 3013, 278, 27214, 800, 411, 7434]",Bh,20303
ure holography is one of three methods used to create holograph,"[545, 298, 1189, 1140, 29891, 338, 697, 310, 2211, 3519, 1304, 304, 1653, 298, 1189, 1140]",тный,24885
: 21 the 28 cm ( 11 in ) guns,"[584, 29871, 29906, 29896, 278, 29871, 29906, 29947, 7477, 313, 29871, 29896, 29896, 297, 1723, 18788]",prints,14677
Ron Washington and general manager Jon Daniels chased after him and stopped him before,"[11546, 7660, 322, 2498, 8455, 9937, 8432, 29879, 521, 1463, 1156, 1075, 322, 11084, 1075, 1434]",pk,20571
it is speculated that life on Titan might instead use a liquid hydrocar,"[372, 338, 1580, 7964, 393, 2834, 373, 323, 8929, 1795, 2012, 671, 263, 23904, 17546, 4287]",lah,8083
out that it was absolutely the same number of beats per minute ( bpm,"[714, 393, 372, 471, 13312, 278, 1021, 1353, 310, 367, 1446, 639, 11015, 313, 289, 3358]",todas,17824
ys in the 1880s . Today it serves as Northumber,"[952, 297, 278, 29871, 29896, 29947, 29947, 29900, 29879, 869, 20628, 372, 19700, 408, 4644, 2807]",Mexican,24777
"included star players Charlie Harraway , Alfred Jenkins , Paul Robinson , and veter","[5134, 5810, 10769, 20283, 3536, 336, 1582, 1919, 12299, 23750, 1919, 3739, 22265, 1919, 322, 25808]",mutable,23975
"@ equilibria "" of the original economy , when the number of agents exceeds","[29992, 22213, 2849, 376, 310, 278, 2441, 26504, 1919, 746, 278, 1353, 310, 19518, 13461, 29879]",radius,13471
"with regard to the Soviet Union , known as containment , had been artic","[411, 4880, 304, 278, 15308, 7761, 1919, 2998, 408, 1712, 358, 1919, 750, 1063, 1616, 293]",développement,24305
of a monument to mark the site of the Donner Party episode . He helped,"[310, 263, 13849, 304, 2791, 278, 3268, 310, 278, 3872, 1089, 9173, 12720, 869, 940, 9213]",calc,28667
"do so by means of work ) . The official school song is entitled "" H","[437, 577, 491, 2794, 310, 664, 1723, 869, 450, 6221, 3762, 4823, 338, 23437, 376, 379]",член,17504
". "" In 2006 , the New York Times described Radiohead","[869, 376, 512, 29871, 29906, 29900, 29900, 29953, 1919, 278, 1570, 3088, 10277, 5439, 9204, 2813]",ival,2561
ill . They have the same undulating landscape . The Brendons reach a,"[453, 869, 2688, 505, 278, 1021, 563, 18099, 24400, 869, 450, 1771, 355, 787, 6159, 263]",yo,24800
( भावार ् थबोधिन,"[313, 29871, 31380, 30269, 30610, 30269, 30316, 29871, 30296, 29871, 31927, 31012, 30799, 31437, 30436, 30424]",aval,7712
"played on the same stage in the UK . On December 17 , ","[5318, 373, 278, 1021, 7408, 297, 278, 10261, 869, 1551, 5846, 29871, 29896, 29955, 1919, 29871]",empresa,20456
"pes , a livery mandated by Transport for Edinburgh shared with minor variation by","[5547, 1919, 263, 619, 1201, 9619, 630, 491, 15710, 363, 25200, 7258, 411, 9461, 19262, 491]",Fuß,11212
mi and Kangana Ranaut in Karan Johar 's film Ung,"[2460, 322, 476, 574, 1648, 22392, 1300, 297, 3467, 273, 1861, 279, 525, 29879, 2706, 29005]",си,3485
"1917 , US President Woodrow Wilson established the US propaganda","[29871, 29896, 29929, 29896, 29955, 1919, 3148, 7178, 10180, 798, 13015, 7841, 278, 3148, 13089, 5863]",translate,14240
"@,@ 904 long tons ( 1 @,@ ","[732, 29892, 29992, 29871, 29929, 29900, 29946, 1472, 23864, 313, 29871, 29896, 732, 29892, 29992, 29871]",router,12876
OT took part in a FHWA @-@ backed initiative called,"[2891, 3614, 760, 297, 263, 383, 29950, 12982, 732, 29899, 29992, 1250, 287, 14511, 1230, 2000]",Replace,20083
91 1 ⁄ 2 miles ( 147 @.@,"[29929, 29896, 29871, 29896, 29871, 30307, 29871, 29906, 7800, 313, 29871, 29896, 29946, 29955, 732, 21240]",Replace,20083
