question_ids,question,answer_ids,answer,question_length,_base_rank
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",10787, angry,22,4770
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",37311, heroic,22,5035
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",35265, hacked,22,5300
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",19304, slave,22,5565
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",35256, Dia,22,5830
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",1234, class,22,6095
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",49160, Ov,22,6360
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",14905, independence,22,6625
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",21351, severely,22,6890
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",56410, KU,22,7155
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",53344, extremist,22,7420
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",23314, Carr,22,7685
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",36156, gren,22,7950
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",6170, odd,22,8215
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",35393, KP,22,8480
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",9813, alter,22,8745
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",62995, Brack,22,9010
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",18081, dag,22,9275
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",3078, choice,22,9540
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",34254, interiors,22,9805
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",34320, Siem,22,10070
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",32788, blond,22,10335
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",30049, Boulevard,22,10600
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",1468, bre,22,10865
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",14418, crystal,22,11130
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",15654, demo,22,11395
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",47247, bist,22,11660
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",9308, presents,22,11925
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",29872, RPG,22,12190
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",11444, fiber,22,12455
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",10422, statistics,22,12720
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",9851, Scot,22,12985
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",61669, anne,22,13250
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",7974, Note,22,13515
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",7297, extract,22,13780
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",48115, indent,22,14045
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",7877, pref,22,14310
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",39707, anom,22,14575
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",9944, juice,22,14840
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",19564, rode,22,15105
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",21154, initiated,22,15370
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",63740, decomp,22,15635
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",3135, chance,22,15900
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",64605, Bres,22,16165
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",21740, wp,22,16430
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",26069, Pastor,22,16695
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",17390, seniors,22,16960
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",16924, interval,22,17225
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",34660, tasked,22,17490
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",30552, Rising,22,17755
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",23415, GD,22,18020
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",6979, impossible,22,18285
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",7520, investors,22,18550
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",56720, Omicron,22,18815
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",11930, explicit,22,19080
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",13872, voy,22,19345
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",10756, conversations,22,19610
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",9476, designer,22,19875
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",55928, Crush,22,20140
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",1730, learn,22,20405
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",8480, rou,22,20670
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",21005, sins,22,20935
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",54712, guise,22,21200
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",23245, Prep,22,21465
